,ix_bitrate,youtube_viewchange,youtube_views,steam_users,steam_ingame,twitch_views,twitch_channels,twitch_viewtime,twitch_streams,ps_users,stock_med,stock_bank,stock_energy,stock_oil,stock_steel,stock_automotive,stock_telecom,stock_tech,corona_deaths,corona_confirmed,corona_recovered,corona_active,new_confirmed,corona_new_recovered,Date
46,1.8371847,1.1042787,1.9999629,1.683796,0.7654414,1.8951054,1.7430774,1.790779,1.4563549,-0.83146226,3.0631835,-0.24126361,4.9991236,-2.794684,-1.8024453,1.349943,2.1775866,2.6011872,1768.0,70751.0,10825.0,58158.0,2124.0,1470.0,2020-02-16
47,1.5723488,1.1932234,2.004675,1.6682634,0.76423764,1.9263178,1.7826418,1.8409548,1.5180807,-0.7075141,3.0599656,-0.26821133,5.1166577,-2.9449735,-1.804024,1.3296152,2.1676123,2.547043,1866.0,72688.0,12537.0,58285.0,1935.0,1718.0,2020-02-17
48,1.1327103,1.2985295,2.0086985,1.6480541,0.7603629,1.9612944,1.8243896,1.8941624,1.582098,-0.5966863,3.0567474,-0.29515904,5.234192,-3.095263,-1.8056028,1.3092874,2.157638,2.4928992,2004.0,74435.0,14285.0,58146.0,1790.0,1769.0,2020-02-18
49,0.8270574,1.413151,2.01218,1.6245173,0.7550072,2.0002618,1.8683584,1.9504346,1.6483243,-0.5751172,2.991821,-0.27555314,5.4454803,-2.599112,-1.8332813,1.3240664,2.5453112,2.5911913,2120.0,74834.0,16031.0,56683.0,424.0,1768.0,2020-02-19
50,0.9012523,1.5301552,2.015272,1.6047046,0.7495487,2.043447,1.9145854,2.0098035,1.7166767,-0.6584119,2.9593127,-0.2837047,5.356807,-2.5956848,-1.8530399,1.3327252,2.2290165,2.5923417,2243.0,75304.0,18050.0,55011.0,545.0,2056.0,2020-02-20
51,1.224303,1.6432508,2.0181174,1.5996768,0.7488119,2.0910764,1.963108,2.0723023,1.7870728,-0.7684445,2.8192086,-0.35167292,5.2820024,-2.7923415,-1.8800662,1.3363663,2.2094855,2.4469957,2247.0,76141.0,18845.0,55049.0,644.0,713.0,2020-02-21
52,1.5413153,1.747179,2.0208356,1.6075945,0.7525085,2.1433768,2.0139635,2.1379635,1.8594298,-0.84199834,2.6010644,-0.42901543,5.172404,-2.9610002,-1.9129885,1.0835471,1.9906423,2.2548506,2453.0,77718.0,22758.0,52507.0,1756.0,3996.0,2020-02-22
53,1.6313081,1.8380373,2.0235014,1.623958,0.75590104,2.2005749,2.0671895,2.2068193,1.9336652,-0.8463718,2.3829203,-0.50635797,5.062805,-3.1296592,-1.9459108,0.830728,1.7717992,2.0627055,2464.0,78121.0,23303.0,52354.0,329.0,509.0,2020-02-23
54,1.3454355,1.9134066,2.0261426,1.6485915,0.7598472,2.2628975,2.122823,2.2789028,2.0096962,-0.7996552,2.164776,-0.5837004,4.9532065,-3.2983181,-1.9788332,0.5779089,1.5529561,1.8705604,2624.0,78657.0,25095.0,50938.0,585.0,1834.0,2020-02-24
55,0.91757774,1.9722486,2.0287507,1.6799827,0.76428133,2.330571,2.1809018,2.3542464,2.0874403,-0.75174576,2.015661,-0.61125594,4.935053,-3.3696601,-1.9951099,0.4834344,1.2633694,1.9287479,2704.0,79635.0,27853.0,49078.0,845.0,2678.0,2020-02-25
56,0.6784265,2.014727,2.031292,1.716856,0.7659039,2.4038224,2.2414627,2.4328825,2.1668148,-0.76983607,1.3604633,-0.7322322,4.148235,-3.6994712,-2.042818,-0.04271835,0.5480955,1.6302106,2765.0,80579.0,30304.0,47510.0,968.0,2469.0,2020-02-26
57,0.80678886,2.0420117,2.0337176,1.7533349,0.7630361,2.4828782,2.3045437,2.5148442,2.2477372,-0.83842003,0.7192353,-1.0401827,4.248739,-4.103109,-2.0289028,-0.32962015,-0.15067141,1.308548,2808.0,81795.0,33147.0,45840.0,1359.0,2893.0,2020-02-27
58,1.376179,2.0560212,2.035974,1.7832053,0.7556303,2.5679653,2.3701816,2.6001635,2.3301246,-0.8981577,-0.56466305,-1.5348783,2.8262928,-4.6477466,-2.0934675,-1.1687331,-2.279615,0.65788347,2865.0,83208.0,36583.0,43760.0,1367.0,3434.0,2020-02-28
59,2.221288,2.05911,2.038012,1.8134471,0.74882823,2.65931,2.438414,2.6888735,2.4138947,-0.9024318,-0.4470066,-1.4957834,2.8087227,-4.4957623,-2.089325,-0.8747914,-2.1401525,0.81171334,2934.0,85217.0,39745.0,42538.0,1891.0,3071.0,2020-02-29
60,2.9981484,2.0537565,2.0397937,1.849738,0.7475672,2.7571397,2.5092783,2.7810066,2.4989645,-0.82539904,-0.32935017,-1.4566886,2.791153,-4.3437786,-2.0851822,-0.5808496,-2.00069,0.9655432,2989.0,87549.0,42675.0,41885.0,2357.0,2934.0,2020-03-01
61,3.4940782,2.0423286,2.0412858,1.8794055,0.74341977,2.8615592,2.5827732,2.8765507,2.5852451,-0.730276,-0.21169372,-1.4175937,2.7735832,-4.1917944,-2.0810394,-0.2869078,-1.8612276,1.1193731,3078.0,89450.0,45545.0,40827.0,1938.0,2886.0,2020-03-02
62,3.6387599,2.0269587,2.0424492,1.8974874,0.7340314,2.9721882,2.6587424,2.9753132,2.6726203,-0.65960467,0.7712369,-1.1581955,3.8168695,-3.9084542,-1.9919419,-0.36607665,-1.1557896,1.4137279,3152.0,91910.0,48161.0,40597.0,2534.0,2627.0,2020-03-03
63,3.4265316,2.0094728,2.0432377,1.9091394,0.72587633,3.088526,2.736991,3.0770576,2.7609682,-0.6832612,0.63408446,-1.3051684,3.9325638,-4.004025,-2.0260007,-0.6070947,-1.2070036,1.2993219,3245.0,94071.0,51010.0,39816.0,2277.0,2942.0,2020-03-04
64,3.079007,1.9913452,2.0435963,1.914401,0.72044724,3.210071,2.8173242,3.181547,2.8501658,-0.7922998,0.71688867,-1.4222522,4.7121825,-4.0976396,-2.1922007,-0.61675906,-1.023251,1.2375284,3339.0,96973.0,53744.0,39890.0,2758.0,2626.0,2020-03-05
65,2.728685,1.9737242,2.0434604,1.9139495,0.7164213,3.3363216,2.8995469,3.288544,2.9400914,-0.8869258,-0.18931922,-1.8644207,3.9274597,-4.5083923,-2.2816415,-1.2503202,-2.1329267,0.76733816,3453.0,100872.0,55800.0,41619.0,3911.0,2039.0,2020-03-06
66,2.49074,1.9575384,2.0427587,1.9037119,0.7095527,3.4667766,2.9834645,3.3978117,3.030622,-0.9258895,-0.5207239,-2.0857806,3.3536863,-5.0322013,-2.339856,-1.8783625,-2.6299148,0.5637862,3551.0,104783.0,58293.0,42939.0,4030.0,2493.0,2020-03-07
67,2.2996626,1.9436187,2.041421,1.8817501,0.6985419,3.6009347,3.068882,3.509113,3.1216354,-0.8781789,-0.85212857,-2.3071408,2.7799127,-5.5560102,-2.3980703,-2.5064049,-3.1269028,0.36023426,3796.0,108774.0,60609.0,44369.0,3978.0,2353.0,2020-03-08
68,2.1131043,1.9328381,2.039398,1.8634145,0.6925358,3.7382944,3.1556046,3.6222112,3.213009,-0.7886221,-1.1835333,-2.5285008,2.2061393,-6.079819,-2.4562848,-3.134447,-3.6238909,0.15668233,3987.0,112077.0,62322.0,45768.0,3768.0,1817.0,2020-03-09
69,1.9299245,1.9262027,2.036674,1.8559353,0.69217736,3.878354,3.2434373,3.7368693,3.304621,-0.7186465,-0.53362733,-2.471282,2.256588,-5.570461,-2.467834,-2.2613935,-3.9726698,0.6079434,4252.0,117569.0,64270.0,49047.0,4975.0,1832.0,2020-03-10
70,1.7225914,1.9248725,2.0332682,1.8568718,0.69201976,4.0206127,3.3321853,3.8528502,3.3963482,-0.7295802,-1.1677686,-2.6837919,1.4891174,-6.017255,-2.4729316,-2.3370707,-4.0470166,0.47421572,4613.0,125252.0,66688.0,53951.0,7530.0,2402.0,2020-03-11
71,1.7366619,1.9301515,2.0292356,1.872835,0.69648796,4.164569,3.4216535,3.9699166,3.4880688,-0.8062154,-3.2877545,-3.4230227,-0.798895,-6.882786,-2.5864403,-3.3017833,-6.36469,-0.42808837,3810.0,109467.0,66720.0,38937.0,2459.0,1313.0,2020-03-12
72,1.9623691,1.9433953,2.0246675,1.9087627,0.7090016,4.309721,3.5116475,4.087832,3.5796602,-0.8587965,-3.1738594,-3.1948283,-1.5553857,-6.6632977,-2.6237044,-3.5904703,-6.5925894,-0.18675561,5397.0,144527.0,69930.0,69200.0,16857.0,1929.0,2020-03-13
73,2.286745,1.9658372,2.0196898,1.9668404,0.7322174,4.455568,3.6019719,4.2063594,3.6709998,-0.82082677,-3.7488763,-3.500029,-2.1570241,-7.015744,-2.670364,-4.057783,-7.3558145,-0.45814133,6178.0,158781.0,72648.0,79955.0,14664.0,2757.0,2020-03-14
74,2.5210395,1.9983903,2.014452,2.0497077,0.7693183,4.601608,3.692432,4.325261,3.7619655,-0.66427636,-4.323893,-3.8052297,-2.7586625,-7.3681912,-2.7170234,-4.5250964,-8.11904,-0.72952706,4585.0,139751.0,73151.0,62015.0,7562.0,3028.0,2020-03-15
75,2.52015,2.041432,2.0091164,2.1654167,0.82130575,4.74734,3.7828329,4.4443007,3.8524346,-0.42134985,-4.89891,-4.1104302,-3.3603008,-7.7206383,-2.763683,-4.992409,-8.882264,-1.0009128,7103.0,178565.0,77757.0,93705.0,14129.0,2062.0,2020-03-16
76,2.3556764,2.094647,2.003856,2.3302684,0.8983803,4.892263,3.8729799,4.5632415,3.942285,-0.14651687,-3.8786128,-3.9448109,-2.664546,-7.793262,-2.8084745,-4.939357,-8.830003,-0.81015235,7890.0,195637.0,80480.0,107267.0,15629.0,2757.0,2020-03-17
77,2.1863978,2.156964,1.9988549,2.5542734,1.007869,5.0358744,3.962678,4.6818457,4.031394,0.059433904,-4.1544905,-4.30019,-2.818492,-8.174362,-2.876866,-5.47868,-9.239537,-0.9744335,8719.0,213506.0,82971.0,121816.0,17735.0,2473.0,2020-03-18
78,2.3885183,2.2265387,1.9943113,2.838096,1.1433922,5.1776743,4.051732,4.7998767,4.1196394,0.1964031,-4.1742177,-4.8535786,-2.9843702,-8.709968,-2.9124296,-5.9442315,-9.477455,-0.9372445,9847.0,241390.0,84623.0,146920.0,27799.0,1661.0,2020-03-19
79,2.9955478,2.3008897,1.9904392,3.1775086,1.29993,5.31716,4.1399474,4.917098,4.2068987,0.31498384,-4.672616,-4.304802,-2.9726372,-8.168539,-2.8938346,-5.1794133,-8.280783,-0.7538963,11289.0,271122.0,87058.0,172775.0,29458.0,2471.0,2020-03-20
80,3.8414478,2.3771899,1.9874716,3.5580108,1.4720597,5.453831,4.2271295,5.033272,4.2930493,0.42660677,-5.096982,-4.288041,-3.5265326,-8.220958,-2.9131594,-5.3818264,-8.625142,-0.91661376,12961.0,303509.0,91346.0,199202.0,32361.0,4275.0,2020-03-21
81,4.619603,2.4525907,1.985667,3.965607,1.6541655,5.587186,4.313083,5.1481614,4.3779693,0.570335,-5.5213485,-4.2712803,-4.080428,-8.273377,-2.9324841,-5.58424,-8.9695015,-1.0793312,14621.0,334762.0,97494.0,222649.0,31430.0,6215.0,2020-03-22
82,4.9320984,2.5245748,1.9853026,4.391909,1.8411554,5.7167225,4.397613,5.2615294,4.461536,0.71515656,-5.9457145,-4.2545195,-4.6343236,-8.325796,-2.951809,-5.7866535,-9.313862,-1.2420485,16489.0,377575.0,100391.0,260695.0,42501.0,3035.0,2020-03-23
83,4.8549366,2.5912614,1.986656,4.819052,2.0211864,5.8419404,4.480525,5.37314,4.543627,0.8188277,-5.71229,-4.2547455,-4.5120244,-7.679464,-2.8635185,-5.123355,-8.674447,-0.6391965,18615.0,417964.0,107705.0,291644.0,40404.0,7367.0,2020-03-24
84,4.5563674,2.6516347,1.9899882,5.2262926,2.1851451,5.962338,4.5616236,5.4827547,4.6241193,0.83781254,-5.1801524,-3.8003414,-3.2548246,-6.9865494,-2.729182,-3.8674693,-8.265441,-0.4462248,21171.0,466882.0,113183.0,332528.0,48918.0,5478.0,2020-03-25
85,4.4165277,2.7057152,1.9955282,5.6011195,2.3316293,6.077413,4.6407146,5.590138,4.702892,0.78026164,-4.4375577,-3.48342,-2.6406763,-6.8651056,-2.7679098,-3.7376206,-7.822378,-0.48198017,23958.0,528724.0,121536.0,383230.0,61842.0,8409.0,2020-03-26
86,4.742602,2.7545366,2.0034568,5.931952,2.4570408,6.1866655,4.7176023,5.6950517,4.779821,0.71376497,-3.8769257,-3.668511,-2.0010066,-7.000175,-2.7879896,-3.7911634,-7.1447353,-0.23910616,27186.0,592394.0,130300.0,434908.0,63670.0,8764.0,2020-03-27
87,5.43478,2.7999263,2.0138915,6.215278,2.5579717,6.2895927,4.792093,5.7972593,4.854785,0.6693345,-3.559528,-3.6454277,-1.8698783,-6.9818535,-2.79625,-3.8688686,-7.073908,-0.23880284,30640.0,659795.0,138799.0,490356.0,67401.0,8499.0,2020-03-28
88,6.1738796,2.8442311,2.0268729,6.4599934,2.6375306,6.385694,4.8639903,5.8965235,4.9276614,0.66545796,-3.2421303,-3.6223447,-1.73875,-6.9635315,-2.8045106,-3.9465737,-7.003081,-0.23849952,33913.0,719190.0,148460.0,536817.0,59395.0,9661.0,2020-03-29
89,6.694735,2.8899746,2.042369,6.6715074,2.7035124,6.474468,4.9331,5.992608,4.9983273,0.6890151,-2.9247324,-3.5992615,-1.6076218,-6.94521,-2.812771,-4.024279,-6.9322534,-0.23819621,37570.0,781427.0,163944.0,579913.0,62237.0,15484.0,2020-03-30
90,6.785304,2.9394715,2.0602832,6.853581,2.7622852,6.5554137,4.9992275,6.085275,5.066661,0.6986566,-2.439766,-3.4862483,-1.3873949,-6.3617754,-2.75853,-4.0926037,-6.7222695,-0.06790177,42094.0,856527.0,177407.0,637026.0,75100.0,13469.0,2020-03-31
