,ix_bitrate,youtube_viewchange,youtube_views,steam_users,steam_ingame,twitch_views,twitch_channels,twitch_viewtime,twitch_streams,ps_users,stock_med,stock_bank,stock_energy,stock_oil,stock_steel,stock_automotive,stock_telecom,stock_tech,corona_deaths,corona_confirmed,corona_recovered,corona_active,new_confirmed,corona_new_recovered,Date
261,-0.5854227,,,,,-1.2177178,-1.2377223,-1.1013591,-1.3005875,-0.16063127,-0.009385374,0.5521583,1.1663845,-0.9493885,0.9992565,-0.20000207,1.5754975,-0.7938839,0.0,0.0,0.0,0.0,0.0,0.0,2017-09-19
262,-0.5741993,,,,,-1.209196,-1.2357633,-1.0886097,-1.2952378,-0.20198046,-0.15704793,0.58120733,1.2010328,-0.637749,1.0421648,-0.06573061,1.8878076,-0.78452605,0.0,0.0,0.0,0.0,0.0,0.0,2017-09-20
263,-0.5179767,,,,,-1.2007022,-1.2337753,-1.0760857,-1.28989,-0.36181098,-0.19857423,0.6053404,1.3005843,-0.59896815,0.9156709,-0.02216981,1.6496273,-0.82509214,0.0,0.0,0.0,0.0,0.0,0.0,2017-09-21
264,-0.38558692,,,,,-1.192247,-1.2317532,-1.0638369,-1.2845737,-0.5083223,-0.32582512,0.5261959,1.0870128,-0.5980603,0.8033824,0.0040704506,1.4615597,-0.86038405,0.0,0.0,0.0,0.0,0.0,0.0,2017-09-22
265,-0.27097565,,,,,-1.1838405,-1.229692,-1.0519127,-1.2793175,-0.5517588,-0.35080144,0.5056951,1.0640273,-0.5843739,0.79221016,0.0134329125,1.5153185,-0.8544043,0.0,0.0,0.0,0.0,0.0,0.0,2017-09-23
266,-0.18989389,,,,,-1.175493,-1.2275865,-1.0403626,-1.2741505,-0.44480756,-0.37577778,0.48519433,1.041042,-0.5706874,0.78103787,0.022795374,1.5690773,-0.8484245,0.0,0.0,0.0,0.0,0.0,0.0,2017-09-24
267,-0.20412667,,,,,-1.1672149,-1.2254317,-1.0292362,-1.2691017,-0.2827903,-0.40075412,0.46469355,1.0180566,-0.557001,0.7698656,0.032157835,1.6228361,-0.84244466,0.0,0.0,0.0,0.0,0.0,0.0,2017-09-25
268,-0.28986698,,,,,-1.1590164,-1.2232225,-1.018583,-1.2642003,-0.15983608,-0.45632613,0.4671125,1.0110155,-0.38962865,0.80995435,0.030845549,1.8360815,-0.9003385,0.0,0.0,0.0,0.0,0.0,0.0,2017-09-26
269,-0.33922085,,,,,-1.1509079,-1.2209538,-1.0084528,-1.2594752,-0.18577872,-0.46903864,0.56101817,0.91512626,-0.37367812,0.8537758,0.088213935,1.5927359,-0.8622061,0.0,0.0,0.0,0.0,0.0,0.0,2017-09-27
270,-0.3112707,,,,,-1.1428996,-1.2186207,-0.9988948,-1.2549554,-0.34600684,-0.5251611,0.59783983,0.77181137,-0.35358748,0.8198479,0.0068856436,1.522327,-0.89413774,0.0,0.0,0.0,0.0,0.0,0.0,2017-09-28
271,-0.15877534,,,,,-1.1350019,-1.216218,-0.98995876,-1.2506698,-0.45931953,-0.50186664,0.60346574,0.84401727,-0.29743347,0.85846853,-0.02933159,1.161604,-0.80174,0.0,0.0,0.0,0.0,0.0,0.0,2017-09-29
272,0.12695971,,,,,-1.127225,-1.2137406,-0.9816942,-1.2466477,-0.4495786,-0.4385942,0.6294385,0.88196844,-0.29201642,0.8609223,-0.007870073,1.2407782,-0.76898766,0.0,0.0,0.0,0.0,0.0,0.0,2017-09-30
273,0.38714573,,,,,-1.1195793,-1.2111834,-0.97415066,-1.2429179,-0.28368488,-0.37532172,0.65541124,0.9199196,-0.28659934,0.8633761,0.013591441,1.3199525,-0.73623526,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-01
274,0.6008654,,,,,-1.1120769,-1.2085431,-0.9673664,-1.2395004,-0.031116849,-0.31204927,0.681384,0.95787084,-0.2811823,0.8658299,0.035052955,1.3991266,-0.7034829,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-02
275,0.74092084,,,,,-1.1047372,-1.2058225,-0.9613348,-1.2363788,0.14412023,-0.11783257,0.92800665,1.0353386,-0.16265722,0.8880347,0.254714,1.2430878,-0.64522785,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-03
276,0.70256793,,,,,-1.0975814,-1.2030263,-0.95603794,-1.2335277,0.1179788,-0.15064234,0.9674205,1.0621107,-0.13804653,0.8891232,0.40900472,1.0786102,-0.6043959,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-04
277,0.63700414,,,,,-1.0906308,-1.200159,-0.9514579,-1.2309215,-0.08628224,-0.0775503,1.0790652,0.90846777,-0.09584083,0.884603,0.64273447,1.1700749,-0.6098302,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-05
278,0.56184775,,,,,-1.0839065,-1.1972253,-0.9475768,-1.228535,-0.3236425,-0.04045565,0.99569595,0.9086838,-0.17371863,0.86271614,0.71112716,0.987806,-0.6002892,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-06
279,0.48699224,,,,,-1.07743,-1.1942297,-0.94437677,-1.2263426,-0.46886164,-0.078516245,1.006028,0.93897945,-0.19095173,0.8570306,0.753063,1.0272714,-0.58963275,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-07
280,0.42503512,,,,,-1.0712223,-1.1911768,-0.94183975,-1.2243189,-0.44937983,-0.11657684,1.0163603,0.96927506,-0.20818484,0.851345,0.7949988,1.0667367,-0.57897633,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-08
281,0.3351242,,,,,-1.0653048,-1.1880711,-0.93994796,-1.2224382,-0.32155517,-0.15463744,1.0266924,0.9995707,-0.22541794,0.84565943,0.8369347,1.106202,-0.5683199,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-09
282,0.2176851,,,,,-1.0596985,-1.1849174,-0.9386835,-1.2206755,-0.2110256,-0.2378852,0.9165419,1.2133461,-0.14575613,0.79993653,0.85401183,1.1782724,-0.52234685,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-10
283,0.095591724,,,,,-1.0544249,-1.1817201,-0.9380284,-1.219005,-0.22046831,-0.19750935,1.0611717,1.1750163,-0.101616606,0.79709023,0.86881787,1.4149352,-0.52196157,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-11
284,0.11094787,,,,,-1.049505,-1.178484,-0.93796474,-1.2174013,-0.3407388,-0.11590048,1.0668665,1.4543443,-0.10963052,0.83232,0.8704551,1.2994252,-0.5256603,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-12
285,0.23970073,,,,,-1.0449603,-1.1752133,-0.93847466,-1.215839,-0.46617794,-0.08277613,0.9353527,1.614876,0.03249872,0.9332268,0.92110753,1.3396024,-0.4905553,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-13
286,0.4136166,,,,,-1.0408118,-1.1719129,-0.9395402,-1.2142928,-0.4946055,-0.09164815,0.95112586,1.5567256,0.030822,0.979269,0.9318859,1.3478996,-0.48328438,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-14
287,0.54979753,,,,,-1.0370809,-1.1685873,-0.94114345,-1.212737,-0.4059433,-0.10052017,0.96689904,1.4985753,0.029145278,1.0253112,0.9426643,1.3561968,-0.47601345,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-15
288,0.5409139,,,,,-1.0337888,-1.1652411,-0.94326663,-1.2111461,-0.2721548,-0.109392196,0.9826722,1.4404249,0.027468557,1.0713534,0.95344275,1.364494,-0.46874255,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16
289,0.45635903,,,,,-1.0309566,-1.161879,-0.9458917,-1.209495,-0.1764354,-0.1423026,1.022425,1.3803495,0.14594054,0.9833083,0.96865064,1.1977988,-0.514823,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-17
290,0.35592705,,,,,-1.0286057,-1.1585052,-0.9490007,-1.207758,-0.217387,0.16864485,1.0757731,1.5248053,0.08370545,0.92210746,0.9367119,1.3588537,-0.3797644,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-18
291,0.35178614,,,,,-1.0267572,-1.1551247,-0.95257586,-1.2059095,-0.36379892,0.15107001,0.89995444,1.4528888,-0.0632229,0.91430146,0.9009111,1.3320994,-0.46579581,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-19
292,0.48323402,,,,,-1.0254326,-1.1517419,-0.95659924,-1.2039244,-0.4870513,0.2343961,1.0498887,1.5385321,0.10116276,0.9670629,0.91851765,1.4196082,-0.36921093,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-20
293,0.6285711,,,,,-1.0246527,-1.1483613,-0.9610529,-1.201777,-0.50215966,0.27182272,1.0506383,1.5446172,0.110814184,0.9687713,0.88543123,1.4499296,-0.3477392,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-21
294,0.731846,,,,,-1.0244392,-1.1449877,-0.9659189,-1.199442,-0.3741362,0.30924937,1.051388,1.5507022,0.1204656,0.9704796,0.8523448,1.480251,-0.32626742,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-22
295,0.73540676,,,,,-1.024813,-1.1416256,-0.97117937,-1.1968938,-0.1800137,0.346676,1.0521377,1.5567873,0.13011701,0.97218794,0.8192584,1.5105722,-0.30479568,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-23
296,0.65718704,,,,,-1.0257955,-1.1382796,-0.9768164,-1.194107,-0.023363875,0.25252444,1.2083442,1.5475461,0.0450262,1.001409,0.8424685,1.3453965,-0.3913576,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-24
297,0.56640875,,,,,-1.0274079,-1.1349542,-0.9828121,-1.1910563,-0.025848802,0.06394627,1.12961,1.466331,0.096122175,1.0241785,0.8288307,1.2040113,-0.4064507,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-25
298,0.5667572,,,,,-1.0296714,-1.131654,-0.9891485,-1.187716,-0.17086916,0.15005633,0.94804096,1.289663,0.008861398,1.0408208,0.67508924,0.69582224,-0.40541536,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-26
299,0.6765746,,,,,-1.0326073,-1.1283836,-0.99580777,-1.1840608,-0.31549194,0.08034212,0.72187465,1.3883282,-0.13551371,1.0109001,0.81535995,0.6929886,-0.27057174,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-27
300,0.79395205,,,,,-1.0362368,-1.1251477,-1.002772,-1.1800653,-0.38447353,0.04629315,0.74458015,1.4297371,-0.08833378,0.9838758,0.84168893,0.74612784,-0.25806475,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-28
301,0.88301754,,,,,-1.0405811,-1.1219507,-1.0100231,-1.1757038,-0.30773896,0.012244179,0.76728565,1.471146,-0.04115384,0.9568515,0.8680179,0.7992671,-0.24555776,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-29
302,0.86037916,,,,,-1.0456616,-1.1187974,-1.0175434,-1.170951,-0.14114943,-0.021804791,0.78999114,1.5125549,0.0060260925,0.92982715,0.8943469,0.8524064,-0.23305075,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-30
303,0.75802207,,,,,-1.0514992,-1.1156921,-1.0253149,-1.1657815,-0.0041802353,-0.14035016,0.83185315,1.5851159,0.10496905,0.9241852,1.436199,0.5195542,-0.13140753,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-31
304,0.6706376,,,,,-1.0581155,-1.1126398,-1.0333197,-1.1601698,0.030310556,-0.10326046,0.8191105,1.67956,0.24745882,0.9692774,1.3840358,0.8126843,-0.04377454,0.0,0.0,0.0,0.0,0.0,0.0,2017-11-01
