timestamp,open,high,low,close,volume
2020-07-24,75.8500,76.5500,75.3400,76.4600,535502
2020-07-23,77.4800,77.9900,76.1900,76.4200,608078
2020-07-22,77.2700,77.6000,76.8100,77.3500,417169
2020-07-21,78.2500,78.2700,77.1500,77.3100,698295
2020-07-20,77.1800,78.5000,76.8900,78.1800,874892
2020-07-17,75.9600,76.4300,75.4400,76.0800,1091700
2020-07-16,76.3000,77.0700,76.1500,76.8000,935400
2020-07-15,76.1100,77.8800,75.8900,76.8300,1985300
2020-07-14,73.3900,74.6100,73.1300,74.5200,757700
2020-07-13,75.5000,76.6400,74.1600,74.3600,1814700
2020-07-10,73.0000,74.1100,72.6100,73.9400,1667000
2020-07-09,71.3200,71.6600,70.4800,71.5300,949800
2020-07-08,69.5500,69.8500,68.9800,69.7900,533500
2020-07-07,69.8200,70.0600,69.0500,69.1600,908000
2020-07-06,70.5200,70.8100,70.3000,70.5300,1397500
2020-07-02,70.5000,70.5000,69.9700,70.2300,1087000
2020-07-01,69.1700,70.9500,69.1700,70.3900,1549700
2020-06-30,68.6300,69.2200,68.4600,69.1300,736700
2020-06-29,68.7400,68.8500,68.1500,68.7200,972100
2020-06-26,70.2600,70.4200,69.2000,69.6800,953265
2020-06-25,70.1600,71.1200,69.7200,71.0000,682287
2020-06-24,71.3900,71.4800,70.3000,70.6500,646500
2020-06-23,71.8050,72.3400,71.5900,71.6400,1189764
2020-06-22,71.2500,71.8100,70.9600,71.7100,605881
2020-06-19,71.7200,71.8500,70.7500,70.9800,1513930
2020-06-18,71.6500,71.8500,71.4200,71.5500,920040
2020-06-17,70.9600,71.7800,70.7300,71.5800,1375291
2020-06-16,70.4900,70.5000,68.8000,69.3500,1029229
2020-06-15,68.3600,69.9850,67.8900,69.7300,1640121
2020-06-12,69.7200,69.8300,66.8700,68.2900,2360784
2020-06-11,70.1700,70.1899,67.0950,67.3700,2781297
2020-06-10,70.0000,70.6000,69.1450,70.5100,1844875
2020-06-09,68.4400,68.7950,67.9000,68.4500,986707
2020-06-08,67.5000,68.7900,67.3000,68.5600,1391793
2020-06-05,66.5800,67.5500,66.5500,67.3100,1274496
2020-06-04,67.0000,67.4100,66.0600,66.1800,1167359
2020-06-03,66.0000,67.0200,65.9650,66.7900,2723208
2020-06-02,65.9800,66.8200,65.9200,66.7500,1420335
2020-06-01,64.9100,65.6500,64.5600,65.4900,1423611
2020-05-29,64.2000,64.7600,63.6500,64.7600,1176789
2020-05-28,63.5800,65.3300,63.5800,64.5800,1606877
2020-05-27,62.5000,63.0300,62.0200,62.9700,1524651
2020-05-26,62.7900,63.1600,62.1600,62.1800,1435073
2020-05-22,63.2000,63.3200,62.5900,63.2400,848717
2020-05-21,63.0000,63.3800,62.1750,62.7400,1214615
2020-05-20,63.2300,63.8500,63.0600,63.1700,2146496
2020-05-19,64.2900,64.3400,63.0000,63.0500,2115141
2020-05-18,63.0000,64.4550,62.6859,64.0700,1976875
2020-05-15,63.5200,64.5600,63.4800,64.0100,1241156
2020-05-14,62.9400,63.6600,62.3700,63.6600,1329860
2020-05-13,63.6800,64.0500,62.2950,62.7800,2543754
2020-05-12,65.9200,66.4000,65.5500,65.5900,1136774
2020-05-11,65.7700,66.0500,65.2750,65.9700,915329
2020-05-08,65.0000,65.8900,64.5900,65.5100,957998
2020-05-07,64.2700,64.5900,63.9000,64.3700,900622
2020-05-06,63.9400,64.2550,63.2400,63.9500,913579
2020-05-05,62.8900,63.7400,62.7800,63.3900,957244
2020-05-04,62.3000,62.5300,61.3515,61.9400,768134
2020-05-01,63.2300,63.6150,62.1600,62.7300,625323
2020-04-30,64.1600,64.4400,63.4000,64.2500,1109095
2020-04-29,64.4100,64.8500,63.8300,64.5800,1193635
2020-04-28,63.8800,64.0400,62.8900,62.9200,972127
2020-04-27,63.5100,63.8700,63.2200,63.4500,1233254
2020-04-24,63.1900,63.1900,62.2500,62.9600,1158128
2020-04-23,63.4300,63.5000,61.9600,62.0600,985457
2020-04-22,62.6900,62.9800,62.4700,62.6800,837257
2020-04-21,62.2100,62.6500,61.4100,62.0500,2202693
2020-04-20,63.5900,64.4300,63.2000,63.5500,2436940
2020-04-17,64.1400,64.4400,63.4900,64.4400,3182279
2020-04-16,62.4200,62.4700,61.5900,62.2400,2740158
2020-04-15,62.2000,62.2000,61.2350,62.0700,2207325
2020-04-14,61.8000,62.0500,60.9000,61.4300,1762530
2020-04-13,61.0000,61.0800,59.5100,60.0900,1550811
2020-04-09,62.2300,62.4500,61.0000,61.5800,1139336
2020-04-08,61.0800,62.3700,60.7200,62.1100,1112583
2020-04-07,62.7500,62.9000,60.4600,60.6600,1347132
2020-04-06,59.8300,61.2300,59.3000,60.8700,1196823
2020-04-03,58.0000,58.5300,56.7700,57.4800,667807
2020-04-02,58.3700,59.3000,57.9050,58.9100,1107893
2020-04-01,57.9300,58.4300,56.6450,56.8500,1110892
2020-03-31,59.2700,60.5000,58.6100,59.1800,1057854
2020-03-30,59.9400,60.4500,59.1398,60.1700,1214385
2020-03-27,59.6000,60.6000,58.7200,59.3200,1943485
2020-03-26,58.6600,60.5100,58.0000,60.5000,1465397
2020-03-25,58.3800,59.3300,56.3200,57.6800,1225015
2020-03-24,56.3000,57.0000,55.5600,57.0000,2281888
2020-03-23,53.9400,54.4000,51.5800,52.9000,1592561
2020-03-20,56.4800,56.9000,52.8200,53.0600,1613002
2020-03-19,54.8600,56.0400,53.6000,55.4000,2382905
2020-03-18,54.7800,58.1000,52.0800,54.7900,3626494
2020-03-17,53.4100,55.3700,52.6500,55.2000,1702446
2020-03-16,52.0000,53.8600,50.9400,51.6800,1456923
2020-03-13,56.3500,56.6700,53.2900,56.3200,2012349
2020-03-12,54.5300,55.4650,51.5000,52.5700,2072097
2020-03-11,58.9500,59.3450,57.4400,57.7900,1349754
2020-03-10,61.0900,61.1500,59.0600,60.3300,3117310
2020-03-09,58.1900,60.4700,58.0000,58.5300,1374768
2020-03-06,62.8000,63.2400,62.1600,63.1200,1165625
2020-03-05,63.8500,63.9900,62.9197,63.4400,1259893
2020-03-04,63.7800,64.9500,63.5700,64.7900,1223813
