timestamp,open,high,low,close,volume
2020-07-24,9.2800,9.2800,9.2800,9.2800,19
2020-07-23,9.2800,9.2800,9.2800,9.2800,19
2020-07-22,9.2800,9.2800,9.2800,9.2800,51
2020-07-21,9.2800,9.2800,9.2800,9.2800,0
2020-07-20,9.2800,9.2800,9.2800,9.2800,0
2020-07-17,9.2800,9.2800,9.2800,9.2800,0
2020-07-16,9.2800,9.2800,9.2800,9.2800,0
2020-07-15,9.2800,9.2800,9.2800,9.2800,0
2020-07-14,9.2800,9.2800,9.2800,9.2800,0
2020-07-13,9.2800,9.2800,9.2800,9.2800,0
2020-07-10,8.7200,9.2800,8.7200,9.2800,29300
2020-07-09,9.4300,9.4300,9.4300,9.4300,90
2020-07-08,9.4300,9.4300,9.4300,9.4300,0
2020-07-07,9.4300,9.4300,9.4300,9.4300,20
2020-07-06,9.1800,9.4300,9.1800,9.4300,2200
2020-07-02,9.8100,9.8100,9.8100,9.8100,4400
2020-07-01,9.8100,9.8100,9.8100,9.8100,0
2020-06-30,9.8100,9.8100,9.8100,9.8100,0
2020-06-29,9.8100,9.8100,9.8100,9.8100,0
2020-06-26,9.8100,9.8100,9.8100,9.8100,0
2020-06-25,9.8100,9.8100,9.8100,9.8100,0
2020-06-24,9.8100,9.8100,9.8100,9.8100,0
2020-06-23,9.8100,9.8100,9.8100,9.8100,151
2020-06-22,10.1400,10.1400,10.1400,10.1400,0
2020-06-19,10.2400,10.2400,10.1399,10.1399,2200
2020-06-18,10.4200,10.4200,10.3500,10.3500,4126
2020-06-17,9.6900,9.6900,9.6900,9.6900,0
2020-06-16,9.6900,9.6900,9.6900,9.6900,0
2020-06-15,9.6900,9.6900,9.6900,9.6900,0
2020-06-12,9.6900,9.6900,9.6900,9.6900,0
2020-06-11,9.6900,9.6900,9.6900,9.6900,400
2020-06-10,9.6900,9.6900,9.6900,9.6900,2500
2020-06-09,10.3600,10.3600,10.3600,10.3600,3810
2020-06-08,10.3600,10.3600,10.3600,10.3600,0
2020-06-05,10.3600,10.3600,10.3600,10.3600,130
2020-06-04,9.4800,9.4800,9.4800,9.4800,0
2020-06-03,9.4800,9.4800,9.4800,9.4800,0
2020-06-02,9.4800,9.4800,9.4800,9.4800,6400
2020-06-01,9.5114,9.5114,9.5114,9.5114,27000
2020-05-29,9.3400,9.3400,9.2600,9.2600,5100
2020-05-28,9.1400,9.1400,9.1400,9.1400,4700
2020-05-27,9.1400,9.1400,9.1400,9.1400,0
2020-05-26,9.1400,9.1400,9.1400,9.1400,125
2020-05-22,8.3100,8.3100,8.3100,8.3100,1600
2020-05-21,8.6400,8.6400,8.6400,8.6400,0
