timestamp,open,high,low,close,volume
2020-07-24,56.7500,57.6300,56.1400,56.5000,1504378
2020-07-23,56.2700,57.0500,56.0400,56.5500,1685157
2020-07-22,56.0000,56.3300,55.5200,56.1600,1531696
2020-07-21,53.5400,56.0500,53.5400,55.9900,2661299
2020-07-20,53.2600,53.4200,52.5200,53.1500,2959624
2020-07-17,52.6000,53.3500,52.3800,53.1300,1139900
2020-07-16,51.9200,52.7200,51.5800,52.4200,1387500
2020-07-15,51.4900,52.2800,51.1900,52.0900,1642800
2020-07-14,49.6300,51.0000,49.5100,50.9300,1669800
2020-07-13,49.6100,50.6600,49.2600,49.8700,2143700
2020-07-10,48.7600,49.5400,48.2500,49.3600,1841200
2020-07-09,50.1900,50.2700,48.3900,48.8800,1575900
2020-07-08,50.3200,50.5300,49.4000,50.2900,1975200
2020-07-07,51.0100,51.3200,50.1700,50.2200,1619300
2020-07-06,52.2200,52.4600,51.3000,51.7400,2284200
2020-07-02,52.3200,52.7500,51.5400,51.8000,2371500
2020-07-01,52.3200,52.5800,51.4600,51.6800,1634500
2020-06-30,51.2800,52.5700,50.8300,52.1900,2559800
2020-06-29,50.9600,51.9700,50.9300,51.9700,1604400
2020-06-26,51.7600,52.3300,50.4300,50.5500,8788300
2020-06-25,51.6600,52.3100,51.1700,51.8700,2493800
2020-06-24,53.0000,53.5800,51.5800,52.0100,2300100
2020-06-23,54.2900,54.5400,53.4100,53.4800,1589500
2020-06-22,53.6900,53.9500,52.9400,53.8200,1285000
2020-06-19,54.1400,54.7800,53.3200,53.8100,4682600
2020-06-18,53.5000,53.6500,52.6600,53.1100,2023700
2020-06-17,54.5100,54.6300,53.5000,53.6600,2102300
2020-06-16,54.8000,55.0400,53.6100,54.5000,2564700
2020-06-15,51.8300,53.9300,51.2500,53.4600,1946500
2020-06-12,54.0000,54.4000,51.5000,52.8900,1747700
2020-06-11,54.1000,54.4800,52.1200,52.4900,1888400
2020-06-10,57.9200,58.0300,55.3800,55.4700,2206600
2020-06-09,58.6800,58.9100,57.0800,57.6500,1458600
2020-06-08,57.0600,59.4600,56.9000,59.3100,2562200
2020-06-05,57.0600,58.4900,57.0000,57.2700,1856700
2020-06-04,56.1700,57.0800,55.8200,56.4900,2077600
2020-06-03,55.9900,57.1300,55.8200,56.6200,2163400
2020-06-02,54.5200,55.9900,54.0100,55.7700,2941900
2020-06-01,54.4800,55.0700,54.1400,54.7000,1247800
2020-05-29,54.5000,55.0300,53.7200,54.6900,4376800
2020-05-28,54.3100,55.2900,53.8100,54.3700,1656000
2020-05-27,52.7600,53.7500,51.6900,53.7500,1911400
2020-05-26,54.7700,55.0700,52.4400,52.6000,2524700
2020-05-22,53.0500,53.7000,52.6400,53.5900,1364400
2020-05-21,52.7000,53.4600,52.2800,53.1800,1410400
2020-05-20,52.0200,53.7600,51.0400,52.9500,2743800
2020-05-19,51.9000,52.7300,51.5200,51.5600,2086800
2020-05-18,50.0700,52.4500,50.0700,52.2100,2710200
2020-05-15,48.3000,49.0000,47.7600,48.9500,2548600
2020-05-14,46.6500,47.3600,45.7600,47.3000,2640600
2020-05-13,50.0300,50.2000,47.2700,47.6000,2340700
2020-05-12,53.4600,54.3300,50.0500,50.1000,2420800
2020-05-11,53.0900,54.2000,52.1100,53.2400,5884300
2020-05-08,49.3100,50.2400,48.1600,49.8800,2767400
2020-05-07,48.0600,49.0300,48.0000,48.5200,3117800
2020-05-06,47.8200,48.5300,47.3900,47.4000,3022100
2020-05-05,47.5400,48.3000,47.1500,47.4500,2137900
2020-05-04,47.2900,47.4700,46.3400,47.0200,2546000
2020-05-01,49.0000,49.0000,47.1900,47.4200,2235600
2020-04-30,50.9300,51.2500,49.0400,49.4800,7130600
