timestamp,open,high,low,close,volume
2020-07-24,147.7700,148.9000,146.6600,147.3400,1759344
2020-07-23,145.4400,149.3600,145.0000,147.3300,3576642
2020-07-22,143.7800,144.8000,142.4100,144.3000,1259563
2020-07-21,143.9500,144.7800,142.6000,143.8000,1128838
2020-07-20,144.4700,144.6400,142.2900,142.6900,1884631
2020-07-17,144.3900,144.9100,143.7000,144.3700,1212200
2020-07-16,143.7100,144.6200,142.4100,143.6800,1048900
2020-07-15,144.2200,145.0000,142.7300,143.2800,1281800
2020-07-14,142.2300,144.3100,142.1700,143.9600,1408600
2020-07-13,143.1000,144.6800,141.7000,142.1400,1473600
2020-07-10,142.6800,143.7800,141.8000,143.2400,1073400
2020-07-09,143.0100,143.8600,141.9600,142.2200,1209800
2020-07-08,142.3900,143.5000,142.1100,143.3500,1210100
2020-07-07,142.3100,143.8900,141.7300,142.5200,1313200
2020-07-06,143.7900,144.4300,141.7800,142.7300,1076400
2020-07-02,143.1300,144.0400,142.4000,143.2000,1049900
2020-07-01,141.1600,142.7400,141.0100,141.8900,955400
2020-06-30,139.8600,141.8100,139.7600,141.3500,1504600
2020-06-29,138.1000,140.0400,137.1500,139.4500,1072800
2020-06-26,138.9900,139.9500,136.0000,136.8900,2516154
2020-06-25,138.5100,138.8700,136.8800,138.7900,1306240
2020-06-24,140.0000,140.7200,137.8200,137.9100,1622224
2020-06-23,142.5300,143.3400,140.1700,140.5600,1775828
2020-06-22,142.7100,143.4300,141.0500,142.0600,1098872
2020-06-19,144.5400,144.8600,141.6800,143.9600,5321222
2020-06-18,142.0600,142.8700,141.5900,142.4100,1137279
2020-06-17,141.0800,143.1000,140.6400,142.0500,1381310
2020-06-16,140.7400,141.4100,139.1600,140.6400,1450746
2020-06-15,134.8600,139.5200,133.7715,139.1100,1893683
2020-06-12,137.2900,138.3620,135.2200,135.9400,1634397
2020-06-11,139.7200,140.4500,136.5200,136.9700,2107609
2020-06-10,138.8300,139.5500,137.8500,138.5100,1470483
2020-06-09,139.1800,139.3000,136.9000,138.5800,1595187
2020-06-08,137.2200,139.2800,137.0800,138.9200,1959484
2020-06-05,137.8900,140.6700,135.4500,139.2800,2427301
2020-06-04,140.0600,140.7800,137.4200,137.7200,1515008
2020-06-03,143.3600,143.3600,141.3400,141.6600,1417748
2020-06-02,140.6500,142.0900,140.2000,142.0500,1215660
2020-06-01,141.5000,142.6900,140.6500,141.2800,846410
2020-05-29,141.0200,141.8100,139.5700,141.4400,1945505
2020-05-28,139.8000,141.3700,138.8000,140.8000,1961566
2020-05-27,136.1800,138.4300,134.5324,138.4200,1904228
2020-05-26,140.3600,140.9100,135.7700,136.0000,2003223
2020-05-22,137.3700,140.2350,136.3400,139.7400,1442456
2020-05-21,136.7300,137.9300,135.8100,137.4600,1597522
2020-05-20,135.6800,137.4500,134.2500,136.8500,1523314
2020-05-19,136.7500,137.1700,135.1245,135.2700,1104872
2020-05-18,139.1700,139.6400,136.3100,137.7300,1740639
2020-05-15,136.6500,138.7000,135.9400,138.6400,1928135
2020-05-14,136.9400,137.6600,134.2150,136.5900,1396223
2020-05-13,137.4500,139.4800,136.5000,137.0100,1398559
2020-05-12,139.0000,139.8700,137.5200,137.8200,1231893
2020-05-11,138.4500,139.6000,137.5500,138.5700,1428728
2020-05-08,138.7900,139.0900,137.4250,138.5100,1138137
2020-05-07,136.3600,138.2700,135.9250,136.7000,1861162
2020-05-06,137.0100,137.7300,134.5522,134.7700,1729148
2020-05-05,136.2100,138.5100,135.7000,137.1300,1992241
2020-05-04,137.2700,137.6000,135.4450,135.7300,2393297
2020-05-01,137.9800,139.5500,136.1700,136.7800,1454150
2020-04-30,138.8000,140.2800,137.6000,138.4800,3357930
2020-04-29,140.4100,140.6300,137.5300,138.9600,2495809
2020-04-28,141.1000,141.8600,138.7700,141.0000,1513793
2020-04-27,142.0200,142.2500,139.7700,140.3600,1318850
2020-04-24,140.1800,141.9500,139.4750,141.6600,1511915
2020-04-23,142.7000,144.6000,139.6100,140.3600,2414963
2020-04-22,140.9500,143.3400,137.3000,142.8000,3091145
2020-04-21,137.9400,140.8200,137.6800,139.4700,2017218
2020-04-20,141.1200,141.4400,139.3100,139.7200,1814609
2020-04-17,140.7200,142.0700,137.2600,141.9400,1949196
2020-04-16,138.7900,140.6180,136.9100,139.7300,1577023
2020-04-15,138.7100,140.0000,136.7400,137.6700,1856422
2020-04-14,136.2300,140.6300,135.2200,140.0900,2553962
2020-04-13,131.1500,133.5200,130.3500,132.7100,1857539
2020-04-09,132.1700,136.3300,130.5200,131.4900,2256927
2020-04-08,132.7600,133.4020,130.4500,132.6400,1929762
2020-04-07,134.9300,135.4400,130.9200,131.3900,2132715
2020-04-06,132.3100,134.3400,129.6500,133.1500,2270133
2020-04-03,128.6100,131.4000,127.2100,129.9200,1398448
2020-04-02,124.4300,130.2700,124.1900,129.2800,2494105
2020-04-01,124.8800,126.7700,122.7600,125.6600,1950989
2020-03-31,131.2700,132.1600,127.2800,127.8700,2390726
2020-03-30,128.9600,132.9600,126.3600,132.4300,2413484
2020-03-27,122.0100,129.8900,121.5400,124.8900,2288306
2020-03-26,117.2000,124.6600,116.6800,124.0100,3381682
2020-03-25,117.5900,121.6850,113.6100,116.3600,3060555
2020-03-24,116.2300,118.1300,110.6600,117.3800,3076795
2020-03-23,117.9700,121.7700,111.1500,112.3400,3541028
2020-03-20,125.8600,127.4300,117.6500,118.2800,3865708
2020-03-19,135.7800,136.5700,123.5600,126.4100,4360863
2020-03-18,138.8400,145.0100,132.1700,134.3500,4329278
2020-03-17,137.4200,146.8500,133.5600,144.0700,5316546
2020-03-16,122.2900,139.6800,122.2900,134.7100,4316221
2020-03-13,127.9200,134.9500,125.2300,134.1800,4413544
2020-03-12,127.0800,131.6400,121.7800,122.3100,3816061
2020-03-11,138.0000,139.2900,131.8400,134.1600,2985591
2020-03-10,143.4200,144.2300,134.5300,141.0200,3858226
2020-03-09,139.6000,147.5300,138.9500,141.3200,3688060
2020-03-06,139.1400,147.3400,138.6400,146.4600,3375692
2020-03-05,144.5600,146.9800,141.8500,143.3100,2588309
2020-03-04,143.3300,149.1000,142.9300,148.2500,3070490
