timestamp,open,high,low,close,volume
2020-07-24,115.4000,116.0200,114.2650,114.5700,1520512
2020-07-23,114.2100,115.0650,113.8500,114.9500,1329362
2020-07-22,110.7700,115.1800,109.9200,114.4500,1086673
2020-07-21,108.5400,111.3400,108.5400,111.1100,1613365
2020-07-20,111.1800,111.1800,108.8200,109.2100,1038127
2020-07-17,110.0800,112.3400,110.0800,111.5100,1187400
2020-07-16,108.9900,110.0000,108.7200,109.7000,1554500
2020-07-15,110.2200,111.2500,109.0100,109.2000,1208600
2020-07-14,108.6300,109.6400,107.6100,108.7800,919500
2020-07-13,107.5100,109.0500,107.0400,108.5100,1134300
2020-07-10,106.3000,107.9800,106.0600,107.5100,903200
2020-07-09,107.4200,107.5900,104.2000,106.6700,971500
2020-07-08,107.0500,108.4800,106.6300,107.9000,1153800
2020-07-07,106.9500,107.5200,105.7900,107.0900,1388000
2020-07-06,110.9100,111.8500,107.9500,108.4300,1038000
2020-07-02,111.0000,111.6600,109.2700,109.9700,837300
2020-07-01,107.4700,110.7700,107.1500,110.0000,995700
2020-06-30,106.0700,107.9900,105.5900,107.5000,2290900
2020-06-29,105.0000,106.5700,103.6900,106.5600,819900
2020-06-26,104.7900,105.6900,103.3500,104.1200,2398438
2020-06-25,104.8000,105.0700,103.4800,104.9200,1160701
2020-06-24,105.8300,105.9300,102.8400,105.2700,1733598
2020-06-23,107.8400,107.9900,105.9600,107.2600,1834486
2020-06-22,103.5400,107.3500,102.7650,106.7500,1310502
2020-06-19,110.1800,110.1800,103.5000,103.7600,3208289
2020-06-18,106.2500,107.7800,105.8000,107.7300,752460
2020-06-17,108.4100,108.9000,106.4700,107.1800,759469
2020-06-16,109.2100,110.8600,107.3300,107.9800,1035886
2020-06-15,102.9000,106.7600,102.1900,106.0200,1194984
2020-06-12,107.0200,107.4400,103.1300,105.0700,1069875
2020-06-11,108.7200,109.5000,104.0100,105.0000,1454692
2020-06-10,114.0800,114.7700,112.2400,112.9400,1377498
2020-06-09,115.9400,115.9400,113.0000,115.0000,1380292
2020-06-08,115.1700,117.9100,115.1700,117.4100,1219822
2020-06-05,115.2400,117.4100,114.7300,114.8700,1124669
2020-06-04,112.3200,112.4700,109.3200,111.1300,952334
2020-06-03,111.5600,113.7600,111.2900,113.0400,783987
2020-06-02,109.2100,110.9700,108.6600,110.4100,1135938
2020-06-01,107.5800,109.5400,107.3000,108.4200,915546
2020-05-29,106.8300,108.6500,105.4100,107.5700,2275159
2020-05-28,108.4500,108.7300,107.3400,107.7600,1092606
2020-05-27,107.9300,108.4300,104.7900,106.5000,1244039
2020-05-26,104.9000,106.7700,104.3500,105.3500,1080188
2020-05-22,101.0600,102.1800,100.8700,102.1200,803840
2020-05-21,102.6900,103.5800,100.8200,101.0400,1196676
2020-05-20,104.2400,104.8600,102.6900,103.2500,1400108
