timestamp,open,high,low,close,volume
2020-07-24,2.5050,2.5160,2.4670,2.4670,2914088
2020-07-23,2.5300,2.5320,2.4990,2.5250,3133511
2020-07-22,2.5270,2.5540,2.5190,2.5270,2274474
2020-07-21,2.5330,2.5480,2.5040,2.5180,3152409
2020-07-20,2.5250,2.5640,2.5010,2.5480,3423535
2020-07-17,2.5120,2.5270,2.4920,2.5210,2656155
2020-07-16,2.5180,2.5400,2.5090,2.5300,2743373
2020-07-15,2.5590,2.5600,2.4900,2.5270,3007007
2020-07-14,2.4780,2.5500,2.4770,2.5450,3715009
2020-07-13,2.5390,2.5390,2.4960,2.4970,3446557
2020-07-10,2.4700,2.5320,2.4610,2.5190,4573958
2020-07-09,2.6510,2.6560,2.4770,2.4790,10549490
2020-07-08,2.6500,2.6910,2.6450,2.6570,2520835
2020-07-07,2.7060,2.7140,2.6470,2.6510,4881939
2020-07-06,2.7300,2.7530,2.6970,2.7210,3176474
2020-07-03,2.7070,2.7200,2.6770,2.6810,2048779
2020-07-02,2.6580,2.7080,2.6500,2.7000,5277766
2020-07-01,2.6600,2.6890,2.6110,2.6430,3776027
2020-06-30,2.6460,2.6600,2.6100,2.6270,5438375
2020-06-29,2.6040,2.6150,2.5740,2.6110,2815437
2020-06-26,2.6590,2.6760,2.6000,2.6030,3520956
2020-06-25,2.6040,2.6510,2.5960,2.6510,4012359
2020-06-24,2.6540,2.6540,2.5940,2.5990,3810386
2020-06-23,2.6370,2.6600,2.6170,2.6420,3713046
2020-06-22,2.6670,2.6820,2.6210,2.6330,3388992
2020-06-19,2.6500,2.7120,2.6410,2.7020,13160380
2020-06-18,2.6180,2.6630,2.6140,2.6390,3948050
2020-06-17,2.6240,2.6490,2.6040,2.6080,3334333
2020-06-16,2.6100,2.6440,2.5820,2.6300,4524218
2020-06-15,2.5690,2.5930,2.5410,2.5610,3668704
2020-06-12,2.6000,2.6310,2.5620,2.5960,5125198
2020-06-11,2.7050,2.7150,2.6230,2.6260,5468514
2020-06-10,2.7820,2.8000,2.7240,2.7310,5192666
2020-06-09,2.8600,2.8660,2.6950,2.7810,8832052
2020-06-08,2.8350,2.8800,2.8170,2.8790,3643573
2020-06-05,2.8870,2.9050,2.8400,2.8860,5643586
2020-06-04,2.8860,2.9060,2.8690,2.8910,4555885
2020-06-03,2.8400,2.8920,2.8260,2.8920,6128071
2020-06-02,2.8150,2.8510,2.8010,2.8380,5150526
2020-05-29,2.8100,2.8300,2.7660,2.7660,17094850
2020-05-28,2.7980,2.8510,2.7840,2.8440,8007585
2020-05-27,2.7350,2.8220,2.7300,2.7830,7086187
2020-05-26,2.6850,2.7250,2.6460,2.7250,5247792
2020-05-25,2.6590,2.6780,2.6320,2.6670,2820756
2020-05-22,2.6240,2.6700,2.6240,2.6600,4365493
2020-05-21,2.6200,2.6510,2.6090,2.6440,4831214
2020-05-20,2.7920,2.8230,2.7600,2.7990,5978979
2020-05-19,2.8220,2.8900,2.7830,2.7860,6743233
2020-05-18,2.7310,2.7940,2.7050,2.7940,4714863
2020-05-15,2.7630,2.7830,2.6970,2.6970,3980053
2020-05-14,2.7240,2.7570,2.7000,2.7390,4266624
2020-05-13,2.7390,2.7940,2.6910,2.7420,4900717
2020-05-12,2.6800,2.7500,2.6800,2.7340,4363702
2020-05-11,2.7450,2.7500,2.6630,2.6700,3832160
2020-05-08,2.6410,2.7580,2.6060,2.7420,4631914
2020-05-07,2.5680,2.6200,2.5550,2.6000,4075288
2020-05-06,2.6880,2.7990,2.5640,2.5710,6902775
2020-05-05,2.6190,2.6600,2.5980,2.6460,5742230
2020-05-04,2.5930,2.6270,2.5780,2.5960,4981282
2020-04-30,2.6180,2.6400,2.5710,2.5950,5041084
2020-04-29,2.5900,2.6100,2.5600,2.5940,3696322
2020-04-28,2.5370,2.5700,2.5220,2.5540,2820888
2020-04-27,2.5590,2.5600,2.5210,2.5360,2747671
2020-04-24,2.5000,2.5490,2.4620,2.5310,3623569
