timestamp,open,high,low,close,volume
2020-07-24,104.5200,105.2300,104.2300,104.9300,4989983
2020-07-23,105.2100,105.2800,104.3600,104.5100,6640827
2020-07-22,105.6600,106.3400,104.7400,104.9300,4655264
2020-07-21,106.3500,106.4800,105.2500,105.5800,3500619
2020-07-20,105.4000,106.2800,105.0300,106.1400,3626876
2020-07-17,104.8700,105.7300,104.0900,105.3500,4009251
2020-07-16,104.5000,104.8600,103.4300,104.4900,5751199
2020-07-15,105.5100,106.0800,104.5300,104.9200,4478420
2020-07-14,103.5700,106.5400,103.5700,105.3900,7882234
2020-07-13,106.8900,107.5500,104.2300,104.5200,5752750
2020-07-10,105.8200,107.1900,105.2900,107.0500,4557925
2020-07-09,106.6600,106.7200,105.0500,106.1700,3956566
2020-07-08,106.2500,106.6300,105.3700,106.6100,4300411
2020-07-07,106.4400,107.5900,105.5500,105.8000,5572497
2020-07-06,106.6000,107.6800,106.2000,106.7800,5256628
2020-07-02,106.9500,107.3400,105.3500,106.0100,6455095
2020-07-01,105.6800,106.2500,103.8500,106.1300,9601465
2020-06-30,105.9000,106.2000,104.0000,104.1500,10833813
2020-06-29,105.7900,106.2600,103.9500,105.9600,9097070
2020-06-26,109.1500,109.8500,104.7300,105.2000,25367781
2020-06-25,109.7800,111.5800,108.5100,110.1900,55407307
2020-06-24,105.4600,109.1400,104.5700,108.4300,66903149
2020-06-23,103.7000,110.4600,103.5000,107.1600,22929080
2020-06-22,106.8600,108.7000,106.0300,106.6000,5090503
2020-06-19,107.3400,109.0000,106.3900,106.9000,9268315
2020-06-18,103.8200,106.8400,103.2500,106.3900,4698883
2020-06-17,103.0000,104.8000,102.3400,102.6300,3757402
2020-06-16,104.0000,104.0000,100.1100,102.8900,5767414
2020-06-15,101.3200,105.1900,100.7270,104.6800,3845924
2020-06-12,104.2500,105.0500,100.2600,102.3100,5289275
2020-06-11,104.5100,105.3100,100.7400,100.8900,7689251
2020-06-10,102.8100,106.7200,102.8100,105.7900,6273536
2020-06-09,102.1800,103.5400,101.7700,103.1900,5036986
2020-06-08,100.7400,105.1100,100.4400,104.4600,5043865
2020-06-05,101.3000,102.9650,100.5000,101.1300,3958309
2020-06-04,101.5400,101.6914,99.7900,100.1700,2534404
2020-06-03,100.9100,102.3500,100.4400,101.2100,3756288
2020-06-02,98.6600,100.5000,98.5100,100.4100,4720398
2020-06-01,99.9600,101.0000,99.3150,99.7000,2903589
2020-05-29,99.2700,100.4000,97.3200,100.0400,9792547
2020-05-28,97.5200,99.8300,97.1500,99.2200,5460347
2020-05-27,95.6600,98.1700,95.0600,97.2000,4540416
2020-05-26,96.9200,97.2400,94.4600,95.5700,5007242
2020-05-22,94.5400,96.7200,94.3500,95.8000,4849505
2020-05-21,98.7500,98.7500,93.0000,94.3900,5570372
2020-05-20,99.1400,99.8000,97.8000,98.1400,5978667
2020-05-19,98.4100,99.7600,96.1500,98.6000,21394526
2020-05-18,98.1600,102.7300,98.0700,101.8950,6392842
2020-05-15,95.0200,97.6700,93.7300,97.3200,6715931
2020-05-14,92.5400,95.0700,92.1600,94.9100,3990141
2020-05-13,94.3900,94.5300,91.5000,92.7800,3257187
2020-05-12,96.1800,96.6650,94.5500,94.6100,3773559
2020-05-11,96.4800,97.4600,95.9800,96.7200,3733218
2020-05-08,96.6400,98.7700,95.0300,98.5200,4851497
2020-05-07,90.3500,95.4000,90.2324,95.2900,10444455
2020-05-06,89.2200,89.7300,86.4100,86.5900,3840916
2020-05-05,88.7800,89.7700,88.4400,88.9700,3020111
2020-05-04,86.7700,88.9700,86.0600,88.9600,4212345
2020-05-01,87.7400,88.1100,85.8100,86.2000,3162074
2020-04-30,88.9000,89.0200,87.3000,87.8000,3938122
2020-04-29,89.0400,90.0300,87.9700,89.3100,3110712
2020-04-28,91.2400,91.4100,87.8928,87.9400,3356497
2020-04-27,91.3200,91.3800,89.0200,90.9100,3726714
2020-04-24,90.3900,91.0000,89.0100,90.8000,3564224
2020-04-23,90.6800,91.8800,89.2900,90.3400,4537354
2020-04-22,89.8800,90.6500,88.2800,90.1600,4261904
2020-04-21,89.2500,89.8900,86.1000,87.2200,3946374
2020-04-20,89.5800,91.7300,89.0500,89.9400,3508714
2020-04-17,92.7500,93.3000,89.8600,90.9900,3847948
2020-04-16,89.1100,90.5800,88.0700,90.2700,4796367
2020-04-15,87.9200,89.3900,87.1000,88.5400,5804279
2020-04-14,87.1900,89.9400,86.4000,89.6200,4787281
2020-04-13,84.5900,87.2800,84.4700,86.1700,3955715
2020-04-09,86.8800,87.7500,84.9300,85.9000,5770997
2020-04-08,86.6000,87.6400,86.0000,86.8500,3831664
2020-04-07,87.6600,87.9100,85.1700,86.5100,4410304
2020-04-06,84.4900,86.4900,82.9900,86.0900,5256296
2020-04-03,84.5600,84.9900,81.0406,81.9800,8378527
2020-04-02,85.0500,88.5200,84.0200,84.4100,22956096
2020-04-01,82.9900,86.7100,82.7000,85.1300,11018842
2020-03-31,83.0400,84.7500,81.9800,83.9000,6920878
2020-03-30,82.2900,83.8600,81.2400,83.1200,5625305
2020-03-27,82.5400,83.9000,81.0200,81.7200,4191644
2020-03-26,80.0000,84.9900,79.7300,84.6300,4821709
2020-03-25,77.7700,85.4699,77.7500,79.1700,6252712
2020-03-24,78.5000,79.7100,75.8300,78.6500,5929407
2020-03-23,74.9800,76.6600,70.8300,75.7000,8328765
2020-03-20,80.0000,82.0000,73.1600,74.5500,6836633
2020-03-19,74.7700,81.9900,73.6100,79.4500,8906187
2020-03-18,74.6000,76.1000,63.5000,74.3200,11113176
2020-03-17,77.6000,80.4000,75.4500,78.3500,7609134
2020-03-16,78.3400,80.5500,74.8400,76.5300,6787698
2020-03-13,80.1500,85.5200,76.6100,85.3900,7401738
2020-03-12,82.0200,85.0000,76.4100,76.7600,9075251
2020-03-11,82.8600,87.8300,82.8450,86.4500,8845839
2020-03-10,81.9800,85.0100,80.2050,84.9800,6713620
2020-03-09,83.2700,84.8900,79.5800,79.7500,7946627
2020-03-06,86.1000,88.2750,85.4200,87.8600,5978567
2020-03-05,91.6100,93.1600,89.1900,89.8600,4941725
2020-03-04,90.4300,93.9600,90.2500,93.8100,5222194
