timestamp,open,high,low,close,volume
2020-07-24,4.5500,4.5700,4.5100,4.5200,873619
2020-07-23,4.6400,4.6550,4.5900,4.6000,954839
2020-07-22,4.7500,4.7650,4.7100,4.7300,680412
2020-07-21,4.7400,4.8100,4.7000,4.7600,1698433
2020-07-20,4.7500,4.8000,4.7300,4.7900,964423
2020-07-17,4.7200,4.7400,4.7000,4.7300,560900
2020-07-16,4.7300,4.8700,4.7300,4.7700,1523600
2020-07-15,4.7100,4.7400,4.6600,4.7200,1423900
2020-07-14,4.6800,4.8000,4.6700,4.7900,1383400
2020-07-13,4.6800,4.6800,4.5900,4.6000,759800
2020-07-10,4.5300,4.5900,4.4900,4.5900,404000
2020-07-09,4.5600,4.5600,4.4800,4.5000,1038200
2020-07-08,4.6100,4.6200,4.5700,4.6100,906200
2020-07-07,4.6400,4.6700,4.6000,4.6100,1161400
2020-07-06,4.7900,4.8200,4.7500,4.7700,979200
2020-07-02,4.8400,4.9200,4.7600,4.7800,1041100
2020-07-01,4.7300,4.8200,4.7300,4.8000,807400
2020-06-30,4.7600,4.8300,4.7200,4.8200,687500
2020-06-29,4.8200,4.9100,4.8000,4.8800,759500
2020-06-26,4.8200,4.8200,4.7100,4.7300,542251
2020-06-25,4.7700,4.8950,4.7500,4.8800,711829
2020-06-24,4.8100,4.8200,4.7050,4.7500,872855
2020-06-23,4.8900,4.9000,4.8300,4.8600,886657
2020-06-22,4.8600,4.8600,4.7900,4.8200,1179373
2020-06-19,4.9600,4.9741,4.8800,4.8800,1231907
2020-06-18,4.8900,4.9400,4.8650,4.9100,1438143
2020-06-17,5.1400,5.1400,5.0550,5.0800,1190367
2020-06-16,5.3300,5.4600,5.2700,5.3500,1828867
2020-06-15,4.9200,5.1300,4.9000,5.1200,1321886
2020-06-12,5.1700,5.2000,5.0300,5.1200,1678567
2020-06-11,5.1800,5.2100,4.9700,4.9700,3212828
2020-06-10,5.5700,5.5800,5.4000,5.4400,1857196
2020-06-09,5.4800,5.5600,5.4760,5.5200,1309666
2020-06-08,5.6700,5.6902,5.5650,5.6600,1742416
2020-06-05,5.5500,5.5900,5.4400,5.4500,2631998
2020-06-04,5.2300,5.3250,5.2300,5.2600,1248371
2020-06-03,5.1700,5.2900,5.1700,5.2700,1252539
2020-06-02,4.9900,5.0500,4.9500,5.0300,1235044
2020-06-01,4.9200,4.9675,4.9200,4.9500,1120130
2020-05-29,4.7900,4.7900,4.7100,4.7600,1257249
