timestamp,open,high,low,close,volume
2016-03-21,17.9200,17.9200,17.9200,17.9200,0
2016-03-18,17.9200,17.9200,17.9200,17.9200,0
2016-03-17,17.9200,17.9200,17.9200,17.9200,0
2016-03-16,17.9200,17.9200,17.9200,17.9200,0
2016-03-15,17.9200,17.9200,17.9200,17.9200,0
2016-03-14,17.9200,17.9200,17.9200,17.9200,0
2016-03-11,17.7400,17.9200,17.7400,17.9200,15324
2016-03-10,17.6301,17.6600,17.3200,17.4500,66310
2016-03-09,17.5600,17.6000,17.5000,17.5399,79116
2016-03-08,17.5100,17.6000,17.4900,17.4900,6964
2016-03-07,17.6000,17.6500,17.5544,17.6000,21018
2016-03-04,17.7500,17.8200,17.6800,17.7200,38528
2016-03-03,17.5230,17.6000,17.5230,17.5700,7774
2016-03-02,17.3900,17.4500,17.3700,17.4500,13496
2016-03-01,17.0300,17.2300,17.0200,17.1800,15173
2016-02-29,17.0300,17.2300,17.0200,17.1800,15173
2016-02-26,17.1200,17.1900,17.0000,17.0100,5523
2016-02-25,16.9500,17.0600,16.8700,17.0300,41707
2016-02-24,16.6200,16.8600,16.5700,16.8300,16569
2016-02-23,16.8700,16.8800,16.7300,16.7400,91190
2016-02-22,16.9500,17.0150,16.9400,17.0000,68320
2016-02-19,16.5750,16.6300,16.5500,16.6100,31305
2016-02-18,16.8600,16.8800,16.6700,16.6800,83983
2016-02-17,16.6100,16.7700,16.6100,16.6900,21665
2016-02-16,16.5300,16.5500,16.4200,16.5500,123094
2016-02-12,15.9100,16.1799,15.8700,16.1799,179296
2016-02-11,16.0300,16.1100,15.9400,16.1100,50995
2016-02-10,16.3700,16.5500,16.2700,16.3000,24479
2016-02-09,16.4100,16.6100,16.4100,16.5700,27080
2016-02-08,16.8800,16.8800,16.6800,16.6800,105537
2016-02-05,16.9400,16.9600,16.7200,16.7200,9802
2016-02-04,17.0500,17.0900,17.0500,17.0900,32842
2016-02-03,17.0900,17.0900,16.8400,17.0400,6193
2016-02-02,17.2400,17.2402,17.1701,17.2200,21703
2016-02-01,17.3300,17.4101,17.2700,17.4000,16011
2016-01-29,17.1800,17.4799,17.1700,17.4503,17308
2016-01-28,17.0800,17.0999,16.9648,17.0999,1590
2016-01-27,17.1800,17.1800,17.0400,17.0400,1997
2016-01-26,16.9500,17.0780,16.9500,17.0300,4142
2016-01-25,17.0172,17.0172,16.8900,16.8900,685
2016-01-22,17.0144,17.2050,16.9800,17.2050,13455
2016-01-21,16.3000,16.6099,16.3000,16.5081,9907
2016-01-20,16.5800,16.6300,16.2500,16.5600,28706
2016-01-19,17.2900,17.2900,17.1494,17.1800,18618
2016-01-14,17.0200,17.0800,16.8920,16.9600,19652
2016-01-13,17.7000,17.7000,17.3300,17.3500,7142
2016-01-12,17.5600,17.5600,17.3831,17.5322,4576
2016-01-11,17.6300,17.6300,17.4046,17.5100,2954
2016-01-08,17.6350,17.6468,17.3900,17.4199,19703
2016-01-07,17.7300,17.8700,17.6700,17.7100,8502
2016-01-06,18.0000,18.0400,17.9700,18.0300,2765
2016-01-05,18.3000,18.3114,18.2400,18.3114,32551
2016-01-04,18.1300,18.1300,17.8300,18.1213,39588
