1560902400000	1635.44166267062
1560988800000	1576.72248098714
1561075200000	1597.70137495691
1561161600000	1545.98033080284
1561248000000	1486.08915028327
1561334400000	1565.65522001185
1561420800000	1591.79465179077
1561507200000	1614.82193102113
1561593600000	1644.43742568996
1561680000000	1675.98725505049
1561766400000	1681.54080389165
1561852800000	1634.7302864013
1561939200000	1638.40979503658
1562025600000	1594.38842164951
1562112000000	1642.64912674411
1562198400000	1621.79192365262
1562284800000	1577.08754675513
1562371200000	1549.36399923885
1562457600000	1510.14288069812
1562544000000	1557.03650458593
1562630400000	1568.12588237565
1562716800000	1601.56915308011
1562803200000	1638.06469550715
1562889600000	1609.15102917802
1562976000000	1585.86689889448
1563062400000	1512.61857090211
1563148800000	1577.91427531817
1563235200000	1588.4834894848
1563321600000	1607.13042694354
1563408000000	1601.00849688434
1563494400000	1559.16724517449
1563580800000	1525.45676584454
1563667200000	1453.71738280042
1563753600000	1512.41018776298
1563840000000	1553.4009440601
1563926400000	1597.83820670807
1564012800000	1601.36897044631
1564099200000	1595.64376665863
1564185600000	1549.6034835586
1564272000000	1496.78669605209
1564358400000	1579.36444897177
1564444800000	1572.45694882894
1564531200000	1533.64631264078
1564617600000	1605.8656948995
1564704000000	1640.7267216945
1564790400000	1663.87279591616
1564876800000	1608.50769093659
1564963200000	1656.75722918138
1565049600000	1648.73582153111
1565136000000	1638.57804740502
1565222400000	1601.49581165154
1565308800000	1605.42278262454
1565395200000	1630.03810498012
1565481600000	1576.66657961895
1565568000000	1612.40643267705
1565654400000	1583.2423142885
1565740800000	1615.37346042246
1565827200000	1705.61071198371
1565913600000	1685.71082102686
1566000000000	1661.89074786678
1566086400000	1664.30746641962
1566172800000	1707.28103659074
1566259200000	1713.79340788651
1566345600000	1706.99242970616
1566432000000	1673.73300914173
1566518400000	1716.72084795369
1566604800000	1693.36853770973
1566691200000	1612.9479337925
1566777600000	1712.13901395831
1566864000000	1711.66447626145
1566950400000	1755.64048603689
1567036800000	1755.73927808308
1567123200000	1760.03435610843
1567209600000	1730.1690866627
1567296000000	1700.9656379663
1567382400000	1699.80590818006
1567468800000	1631.06568567913
1567555200000	1654.60290132807
1567641600000	1684.34524214455
1567728000000	1685.48311343593
1567814400000	1694.8314362643
1567900800000	1750.32932739064
1567987200000	1747.6108039313
1568073600000	1672.39662287384
1568160000000	1687.35225945508
1568246400000	1708.52275108714
1568332800000	1662.35209051741
1568419200000	1672.17634705254
1568505600000	1755.48240670814
1568592000000	1825.36575297501
1568678400000	1712.53951640146
1568764800000	1777.78596736679
1568851200000	1779.50506381366
1568937600000	1798.46528083511
1569024000000	1836.44691723893
1569110400000	1895.2334091999
1569196800000	1922.31726775009
1569283200000	1757.15769468486
1569369600000	1766.40047115864
1569456000000	1784.4752790005
1569542400000	1773.01063440292
1569628800000	1802.93026793059
1569715200000	1882.65945599182
1569801600000	1924.6885618176
1569888000000	1763.37327670122
1569974400000	1786.89597655002
1570060800000	1754.99584423927
1570147200000	1774.61319764615
1570233600000	1904.8025193433
1570320000000	1927.26965613152
1570406400000	1980.49660822402
1570492800000	1798.72900087892
1570579200000	1847.51603854862
1570665600000	1895.35412602706
1570752000000	1881.19170535454
1570838400000	1913.52596479626
1570924800000	2042.11112822878
1571011200000	2041.21808613296
1571097600000	1877.775038085
1571184000000	1875.51619019026
1571270400000	1872.00713908206
1571356800000	1858.00235195114
1571443200000	1920.92067547757
1571529600000	1981.54351966842
1571616000000	2018.8638020029
1571702400000	1853.8184958423
1571788800000	1862.14736570362
1571875200000	1820.09723472122
1571961600000	1874.73899925239
1572048000000	1946.84262473361
1572134400000	2031.30456448123
1572220800000	2075.60498821465
1572307200000	1931.40082377263
1572393600000	1969.84655483634
1572480000000	1998.15711522194
1572566400000	1981.96622567125
1572652800000	1967.47856633118
1572739200000	2041.93482341398
1572825600000	2104.1808919646
1572912000000	2061.68605436896
1572998400000	1986.26742352562
1573084800000	1995.00724552536
1573171200000	1970.5758020914
1573257600000	1995.24534995405
1573344000000	2127.18149979585
1573430400000	2101.25381918986
1573516800000	1912.03139856971
1573603200000	1928.16881711478
1573689600000	1959.34022969962
1573776000000	1945.22197364477
1573862400000	1999.69992771024
1573948800000	2063.98739557847
1574035200000	2097.33172858424
1574121600000	1944.49530580555
1574208000000	1984.47009393101
1574294400000	2023.85583026176
1574380800000	2002.46138588699
1574467200000	1987.45248550325
1574553600000	2139.83831172757
1574640000000	2135.90235344242
1574726400000	1939.14739733479
1574812800000	1916.75590844241
1574899200000	1954.20780360267
1574985600000	1951.8151247611
1575072000000	1980.59822293746
1575158400000	2099.47320299271
1575244800000	2118.44876214507
1575331200000	1951.20925491567
1575417600000	1909.99397432518
1575504000000	1973.76612314137
1575590400000	1955.6728380811
1575676800000	1983.6027351218
1575763200000	2121.17873638311
1575849600000	2139.20553486578
1575936000000	1945.43506782712
1576022400000	2002.98448440063
1576108800000	2035.10655110622
1576195200000	2045.20907933739
1576281600000	2096.04812155287
1576368000000	2210.5643166103
1576454400000	2228.77083618936
1576540800000	2015.95244793007
1576627200000	2022.59063584692
1576713600000	2039.39526220222
1576800000000	2036.40303657246
1576886400000	2064.65788570878
1576972800000	2173.19244271534
1577059200000	2217.05804482602
1577145600000	2026.1541393377
1577232000000	2016.93212562546
1577318400000	2016.5604003382
1577404800000	2025.28684615089
1577491200000	2093.50098649693
1577577600000	2185.81015975286
1577664000000	2203.25578639198
1577750400000	2095.97564856818
1577836800000	1995.70206404601
1577923200000	2089.50661687986
1578009600000	2154.19392105614
1578096000000	2168.03119523673
1578182400000	2173.59761462858
1578268800000	2153.92268554122
1578355200000	2131.57177766962
1578441600000	2205.62725075213
1578528000000	2212.41919622914
1578614400000	2154.9074147594
1578700800000	2176.73345396599
1578787200000	2239.08837005478
1578873600000	2234.78383681916
1578960000000	2022.77456181472
1579046400000	2040.33595230062
1579132800000	2097.56336086692
1579219200000	2052.67615747031
1579305600000	2108.0788430023
1579392000000	2208.39419075328
1579478400000	2281.91711468237
1579564800000	2055.87090818744
1579651200000	2047.80906414888
1579737600000	2066.22046386136
1579824000000	2090.7179039175
1579910400000	2127.20324923382
1579996800000	2244.71978207886
1580083200000	2245.49618859003
1580169600000	2046.98597435228
1580256000000	2056.51866455153
1580342400000	2066.54308085357
1580428800000	2065.92899524584
1580515200000	2094.6010411097
1580601600000	2227.14704216614
1580688000000	2260.80614157054
1580774400000	2053.96905538186
1580860800000	2095.61944961082
1580947200000	2164.02444696854
1581033600000	2173.21096937583
1581120000000	2195.30660520114
1581206400000	2284.98999071198
1581292800000	2320.82749599277
1581379200000	2134.01271173746
1581465600000	2134.9435020501
1581552000000	2168.21027748881
1581638400000	2139.35440839784
1581724800000	2177.84499631688
1581811200000	2283.12992730921
1581897600000	2309.24107628331
1581984000000	2103.9553720985
1582070400000	2088.06996827904
1582156800000	2138.53800122358
1582243200000	2170.25436401563
1582329600000	2153.94778368829
1582416000000	2261.30283487766
1582502400000	2313.6317960898
1582588800000	2295.03409432846
1582675200000	2156.93036785715
1582761600000	2148.07473075898
1582848000000	2141.83234590498
1582934400000	2186.38875736802
1583020800000	2318.53904551242
1583107200000	2282.70401947401
1583193600000	2094.60325991309
1583280000000	2126.6163100217
1583366400000	2130.05849240586
1583452800000	2099.41506884467
1583539200000	2145.18045738592
1583625600000	2255.08884064003
1583712000000	2237.21821384355
1583798400000	2249.56665491918
1583884800000	2153.47000516239
1583971200000	2206.26826384539
1584057600000	2167.9747104261
1584144000000	2240.57294515579
1584230400000	2362.17904181266
1584316800000	2420.52373528365
1584403200000	2244.3522950044
1584489600000	2276.12128300652
1584576000000	2307.75316955314
1584662400000	2339.45841609126
1584748800000	2387.52820045882
1584835200000	2466.07669166946
1584921600000	2500.19966671462
1585008000000	2440.19703795901
1585094400000	2418.28704946364
1585180800000	2404.96599493526
1585267200000	2387.2363875071
1585353600000	2391.15163788874
1585440000000	2503.82052168567
1585526400000	2612.40771350793
1585612800000	2736.57422003129
1585699200000	2760.72879312298
1585785600000	2843.94303064575
1585872000000	2924.1261777544
1585958400000	2922.53858573043
1586044800000	2941.0905682783
1586131200000	2908.38492940322
1586217600000	2874.33148043685
1586304000000	2867.49011620399
1586390400000	2856.62426832166
1586476800000	2797.15227738863
1586563200000	2828.99738278045
1586649600000	2843.41285396049
1586736000000	2866.82531781271
1586822400000	2810.71366395014
1586908800000	2838.97079430948
1586995200000	2820.63924469904
1587081600000	2692.6953616322
1587168000000	2872.08045024801
1587254400000	2811.81699228562
1587340800000	2798.25286523181
1587427200000	2829.6225120685
1587513600000	2796.81700324579
1587600000000	2798.31510343617
1587686400000	2760.62798437272
1587772800000	2765.27500360808
1587859200000	2727.59566263611
1587945600000	2699.24767862976
1588032000000	2695.49557382072
1588118400000	2687.94034200846
1588204800000	2632.32838315106
1588291200000	2678.21526261776
1588377600000	2599.42966961586
1588464000000	2533.69120212688
1588550400000	2543.0400881605
1588636800000	2595.74962767282
1588723200000	2583.78228239568
1588809600000	2633.67294082491
1588896000000	2542.01298612774
1588982400000	2612.21368613639
1589068800000	2520.57642912802
1589155200000	2560.40633760693
1589241600000	2537.85744001254
1589328000000	2628.89435698831
1589414400000	2675.48751033193
1589500800000	2658.75578024896
1589587200000	2679.29714472334
1589673600000	2625.98699053041
1589760000000	2636.44471621622
1589846400000	2685.19373871412
1589932800000	2670.41121554739
1590019200000	2636.30148558353
1590105600000	2664.84967495794
1590192000000	2565.04212082952
1590278400000	2468.37170912587
1590364800000	2488.84736175523
1590451200000	2539.67098364428
1590537600000	2531.49846523837
1590624000000	2498.44912586902
1590710400000	2509.35383695036
1590796800000	2528.65931399784
1590883200000	2360.21274767726
1590969600000	2504.0348286245
1591056000000	2499.11267357205
1591142400000	2529.02358544902
1591228800000	2553.9654164521
1591315200000	2528.1011997219
1591401600000	2468.66974391488
1591488000000	2281.84362962788
1591574400000	2295.82244774163
1591660800000	2326.51698543251
1591747200000	2324.67252688512
1591833600000	2357.75052495873
1591920000000	2343.91806827106
1592006400000	2280.83513267094
1592092800000	2274.84154072348
