	Timestamp	Date	bitrate	IX	type
4011	1560038400.0	2019-06-09	169439635.0	car1	avg
4012	1560124800.0	2019-06-10	181350333.0	car1	avg
4013	1560211200.0	2019-06-11	287963157.0	car1	avg
4014	1560297600.0	2019-06-12	265394010.0	car1	avg
4015	1560384000.0	2019-06-13	307188455.0	car1	avg
4016	1560470400.0	2019-06-14	210510218.0	car1	avg
4017	1560556800.0	2019-06-15	88124321.0	car1	avg
4018	1560643200.0	2019-06-16	73390306.0	car1	avg
4019	1560729600.0	2019-06-17	88146678.0	car1	avg
4020	1560816000.0	2019-06-18	113130407.0	car1	avg
4021	1560902400.0	2019-06-19	125184505.0	car1	avg
4022	1560988800.0	2019-06-20	132651075.0	car1	avg
4023	1561075200.0	2019-06-21	122001231.0	car1	avg
4024	1561161600.0	2019-06-22	81661133.0	car1	avg
4025	1561248000.0	2019-06-23	66824507.0	car1	avg
4026	1561334400.0	2019-06-24	105763636.0	car1	avg
4027	1561420800.0	2019-06-25	152040059.0	car1	avg
4028	1561507200.0	2019-06-26	144743898.0	car1	avg
4029	1561593600.0	2019-06-27	152164282.0	car1	avg
4030	1561680000.0	2019-06-28	143809182.0	car1	avg
4031	1561766400.0	2019-06-29	128454439.0	car1	avg
4032	1561852800.0	2019-06-30	109962837.0	car1	avg
4033	1561939200.0	2019-07-01	77193775.0	car1	avg
4034	1562025600.0	2019-07-02	120455984.0	car1	avg
4035	1562112000.0	2019-07-03	159386505.0	car1	avg
4036	1562198400.0	2019-07-04	149769572.0	car1	avg
4037	1562284800.0	2019-07-05	75880587.0	car1	avg
4038	1562371200.0	2019-07-06	92282109.0	car1	avg
4039	1562457600.0	2019-07-07	57840182.0	car1	avg
4040	1562544000.0	2019-07-08	69726511.0	car1	avg
4041	1562630400.0	2019-07-09	94448703.0	car1	avg
4042	1562716800.0	2019-07-10	101304349.0	car1	avg
4043	1562803200.0	2019-07-11	93816733.0	car1	avg
4044	1562889600.0	2019-07-12	89262380.0	car1	avg
4045	1562976000.0	2019-07-13	76055076.0	car1	avg
4046	1563062400.0	2019-07-14	58496361.0	car1	avg
4047	1563148800.0	2019-07-15	52241181.0	car1	avg
4048	1563235200.0	2019-07-16	94204751.0	car1	avg
4049	1563321600.0	2019-07-17	81880514.0	car1	avg
4050	1563408000.0	2019-07-18	85566931.0	car1	avg
4051	1563494400.0	2019-07-19	72207261.0	car1	avg
4052	1563580800.0	2019-07-20	104807062.0	car1	avg
4053	1563667200.0	2019-07-21	69133850.0	car1	avg
4054	1563753600.0	2019-07-22	53014731.0	car1	avg
4055	1563840000.0	2019-07-23	74071290.0	car1	avg
4056	1563926400.0	2019-07-24	61951370.0	car1	avg
4057	1564012800.0	2019-07-25	83986964.0	car1	avg
4058	1564099200.0	2019-07-26	81775605.0	car1	avg
4059	1564185600.0	2019-07-27	89453834.0	car1	avg
4060	1564272000.0	2019-07-28	67897179.0	car1	avg
4061	1564358400.0	2019-07-29	77930203.0	car1	avg
4062	1564444800.0	2019-07-30	107831453.0	car1	avg
4063	1564531200.0	2019-07-31	87841584.0	car1	avg
4064	1564617600.0	2019-08-01	122151687.0	car1	avg
4065	1564704000.0	2019-08-02	119065724.0	car1	avg
4066	1564790400.0	2019-08-03	115322686.0	car1	avg
4067	1564876800.0	2019-08-04	93636259.0	car1	avg
4068	1564963200.0	2019-08-05	67039836.0	car1	avg
4069	1565049600.0	2019-08-06	114263652.0	car1	avg
4070	1565136000.0	2019-08-07	104226120.0	car1	avg
4071	1565222400.0	2019-08-08	82739068.0	car1	avg
4072	1565308800.0	2019-08-09	83017404.0	car1	avg
4073	1565395200.0	2019-08-10	111219076.0	car1	avg
4074	1565481600.0	2019-08-11	80229023.0	car1	avg
4075	1565568000.0	2019-08-12	68110983.0	car1	avg
4076	1565654400.0	2019-08-13	111364213.0	car1	avg
4077	1565740800.0	2019-08-14	112791447.0	car1	avg
4078	1565827200.0	2019-08-15	202603513.0	car1	avg
4079	1565913600.0	2019-08-16	152441413.0	car1	avg
4080	1566000000.0	2019-08-17	139783777.0	car1	avg
4081	1566086400.0	2019-08-18	99384950.0	car1	avg
4082	1566172800.0	2019-08-19	80016546.0	car1	avg
4083	1566259200.0	2019-08-20	143432013.0	car1	avg
4084	1566345600.0	2019-08-21	116612223.0	car1	avg
4085	1566432000.0	2019-08-22	142138571.0	car1	avg
4086	1566518400.0	2019-08-23	100018686.0	car1	avg
4087	1566604800.0	2019-08-24	98705262.0	car1	avg
4088	1566691200.0	2019-08-25	76798010.0	car1	avg
4089	1566777600.0	2019-08-26	75694038.0	car1	avg
4090	1566864000.0	2019-08-27	77650756.0	car1	avg
4091	1566950400.0	2019-08-28	115010270.0	car1	avg
4092	1567036800.0	2019-08-29	130760831.0	car1	avg
4093	1567123200.0	2019-08-30	306010515.0	car1	avg
4094	1567209600.0	2019-08-31	92274805.0	car1	avg
4095	1567296000.0	2019-09-01	81364103.0	car1	avg
4096	1567382400.0	2019-09-02	84453907.0	car1	avg
4097	1567468800.0	2019-09-03	128349208.0	car1	avg
4098	1567555200.0	2019-09-04	112153623.0	car1	avg
4099	1567641600.0	2019-09-05	104492283.0	car1	avg
4100	1567728000.0	2019-09-06	104542657.0	car1	avg
4101	1567814400.0	2019-09-07	126934668.0	car1	avg
4102	1567900800.0	2019-09-08	87110108.0	car1	avg
4103	1567987200.0	2019-09-09	71649112.0	car1	avg
4104	1568073600.0	2019-09-10	114284108.0	car1	avg
4105	1568160000.0	2019-09-11	126212861.0	car1	avg
4106	1568246400.0	2019-09-12	178101790.0	car1	avg
4107	1568332800.0	2019-09-13	122138677.0	car1	avg
4108	1568419200.0	2019-09-14	110278186.0	car1	avg
4109	1568505600.0	2019-09-15	95220620.0	car1	avg
4110	1568592000.0	2019-09-16	82979055.0	car1	avg
4111	1568678400.0	2019-09-17	117490159.0	car1	avg
4112	1568764800.0	2019-09-18	118478317.0	car1	avg
4113	1568851200.0	2019-09-19	152685410.0	car1	avg
4114	1568937600.0	2019-09-20	167606621.0	car1	avg
4115	1569024000.0	2019-09-21	166538760.0	car1	avg
4116	1569110400.0	2019-09-22	122168453.0	car1	avg
4117	1569196800.0	2019-09-23	120112782.0	car1	avg
4118	1569283200.0	2019-09-24	203727926.0	car1	avg
4119	1569369600.0	2019-09-25	163516335.0	car1	avg
4120	1569456000.0	2019-09-26	168631472.0	car1	avg
4121	1569542400.0	2019-09-27	193909979.0	car1	avg
4122	1569628800.0	2019-09-28	135181304.0	car1	avg
4123	1569715200.0	2019-09-29	99349650.0	car1	avg
4124	1569801600.0	2019-09-30	96820124.0	car1	avg
4125	1569888000.0	2019-10-01	155725875.0	car1	avg
4126	1569974400.0	2019-10-02	112502993.0	car1	avg
4127	1570060800.0	2019-10-03	119213777.0	car1	avg
4128	1570147200.0	2019-10-04	154880073.0	car1	avg
4129	1570233600.0	2019-10-05	123490501.0	car1	avg
4130	1570320000.0	2019-10-06	102757361.0	car1	avg
4131	1570406400.0	2019-10-07	80523028.0	car1	avg
4132	1570492800.0	2019-10-08	95263215.0	car1	avg
4133	1570579200.0	2019-10-09	101203315.0	car1	avg
4134	1570665600.0	2019-10-10	196122614.0	car1	avg
4135	1570752000.0	2019-10-11	106471463.0	car1	avg
